RBD;NOM_RBD;PACE;COD_COM_RBD
40320;COLEGIO ACADEMIA TARAPACA ORELLA;0;1101
40321;COLEGIO DE ADULTOS BRILLA EL SOL DE LA SERENA;0;4101
40322;ESC. ESP. DE TRAST. DEL LENGUAJE CORDILLERA P;0;4102
40323;SALA CUNA Y JARDIN INFANTIL RELMU;0;4101
40324;ESC. ESP. DE TRAST. ESPEC. DE LENGUAJE ALTUE;0;4204
40325;COLEGIO MASTTAY;0;4303
40326;ESCUELA ESPECIAL DE LENGUAJE HABLA PALABRA;0;4102
40328;ESCUELA DIEGO RIVERA;0;4102
40329;COLEGIO ROBERTO BRAVO;0;5101
40331;COLEGIO SAN FRANCISCO DE VALLE HERMOSO;0;5401
40332;ESC ESP DE LENGUAJE ENTRETENIÑOS;0;15101
40333;ESC. ESPEC. DE LENGUAJE LLANQUIRAY;0;4301
40334;AULA HOSPITALARIA AYUUKELEN EPU;0;4301
40335;AULA HOSPITALARIA AYUUKELEN;0;4101
40336;COLEGIO NIMARA;0;1101
40337;JARDIN INFANTIL SAINT FRANCIS;0;6101
40338;ACONCAGUA EDUCA;0;5706
40340;LICEO BICENTENARIO DE ALTO DEL CARMEN;1;3302
40341;ESCUELA ESPECIAL DE LENGUAJE SEMILLITAS;0;6101
40342;ESCUELA ESPEC. DE LENGUAJE REY CARLOS;0;5109
40343;COLEGIO CREACION LA ARAUCANA PUERTO MONTT;0;10101
40348;CENTRO EDUCACIONAL VICTORIA ESPERANZA;0;3101
40350;JARDIN INFANTIL BARQUILLO;0;4101
40351;COLEGIO BOSQUEMAR;0;10101
40352;LICEO TEC.PROFESIONAL PEDRO AGUIRRE CERDA;1;5302
40353;ESCUELA ESPECIAL DE LENGUAJE SAN ENRIQUE;0;6303
40354;MONTESSORI;0;4101
40359;ESCUELA ESPECIAL DE LENGUAJE SANTA CRUZ;0;10105
40360;ESCUELA ESPECIAL MI MUNDO;0;12101
40362;JARDIN INFANTIL REMOLINO;0;5301
40363;COLEGIO ALCAZAR DE ARICA;0;15101
40364;ESC.ESP.DE LENGUAJE CUMBRES DE PETORCA;0;5404
40365;ESCUELA ESPECIAL DE LENGUAJE ANTIHUAL;0;10101
40366;ESCUELA ESPECIAL DE LENGUAJE PALABRITAS;0;10101
40367;ESCUELA ESPECIAL DE LENGUAJE ARREBOL;0;5401
40368;ESC ESP DE LENG SENDERO DEL SABER;0;15101
40369;ESCUELA DE EDUCACION ESPECIAL AMANECER;0;10203
40370;COLEGIO PUKALAN DE ALGARROBO;0;5602
40371;COLEGIO SAN CARLOS DE LAS CABRAS;0;6107
40372;ESCUELA ESPECIAL DE LENJUAJE BAMBOO;0;5804
40373;JARDIN INFANTIL MI MUNDO;0;5801
40374;COLEGIO ESPECIAL ESTRELLA DE LUZ;0;5802
40377;ESC ESP DE LENGUAJE GOTITAS DE ROCIO;0;15101
40378;ESC.ESPEC.DE LENGUAJE EDUCATEL PLACERES;0;5101
40379;ESC.ESPEC.DE LENGUAJE PEQUEÑOS REYES;0;5502
40380;ESCUELA ESPECIAL DE LENGUAJE BETEL;0;10301
40381;COLEGIO ACONCAGUA EDUCA;0;5705
40382;ESCUELA ESPECIAL DE LENGUAJE ARTELIN;0;5804
40383;ESCUELA BASICA MIL PAISAJES-QUEMCHI;0;10209
40384;ESCUELA ESPECIAL DE LENGUAJE MATEITO´S;0;15101
40385;ESCUELA ESPECIAL DE LENGUAJE SOL Y LUNA;0;5506
40386;ESC.ESPEC.DE LENGUAJE EXPLORA AMANCAY;0;5801
40387;JARDIN INFANTIL Y SALACUNA MI PEQUEÑO GENIO;0;15101
40388;ESCUELA ESPECIAL DE LENGUAJE MATISSE;0;10304
40390;ESCUELA HOSPITALARIA ALIANZA;0;10301
40391;ESCUELA ESPECIAL DE LENGUAJE VICENTE HUIDOBRO;0;4301
40393;SCUOLA ITALIANA ARTURO DELL´ ORO VIÑA DEL MAR;0;5109
40394;ESC.ESP.TRAST.DE LA COMUNICACIÓN HIRONDELLE;0;5101
40395;COLEGIO JOHN WALL HOLCOMB;0;15101
40396;ESC ESP DE LENG CAMPO VERDE;0;15101
40397;ESCUELA ESPECIAL DE LENGUAJE EDUCA INFANCIA;0;4301
40398;ESCUELA ESPECIAL DE LENGUAJE MATICES;0;4301
40399;COLEGIO NAZARET;0;1107
40400;CENTRO DE EDUCACION INTEGRAL DE ADULTOS SANTA;0;4102
40401;ESC ESP DE LENGUAJE EL DESPERTAR;0;15101
40402;AULA HOSPITALARIA SAN PABLO;0;4102
40403;GREEN PARK SCHOOL;0;10301
40404;ESCUELA DE PARVULOS SANTO TOMAS DE CASABLANCA;0;5102
40405;ESCUELA DE LENGUAJE HAPPY DAY;0;4101
40406;COLEGIO MADRE ISABEL LARRAÑAGA;0;10101
40407;CENTRO DE ESTUDIOS BORDEMAR;0;5502
40409;COLEGIO INTERCULTURAL LEONARDO DA VINCI;0;5102
40410;ESCUELA ESPECIAL EL OLIVILLO;0;3301
40412;ESC. ESP. DE LENGUAJE PEQUEÑO PARLANCHIN;0;5804
40413;ESC.ESP.DE LENGUAJE Y J.INFANTIL CARITAS;0;5109
40414;CENTRO EDUC.DE INTEGRAC.DE ADULTOS NEWEN;0;5605
40415;ESCUELA ESPECIAL DE LENGUAJE DE COLORES;0;3101
40416;JARDIN INFANTIL MATIAS;0;1101
40417;ESCUELA DE LENGUAJE ANGELUZ;0;1101
40418;RICHMOND SCHOOL OSORNO;0;10301
40419;ESCUELA ESPECIAL DE LENGUAJE ARCA DE NOÉ;0;10101
40420;ESCUELA DE LENGUAJE NUBE Y SOL;0;1101
40421;ESCUELA ESPECIAL DE LENGUAJE MIS DONES;0;5401
40422;COLEGIO NIRVANA;0;1107
40423;COLEGIO SAN JUAN;0;10202
40424;CENTRO EDUCACIONAL RAICES DE MI TIERRA;0;10205
40426;JARDIN INFANTIL RAYITO DE LUNA;0;10301
40427;CENTRO DE INTERVENCION DE NECESIDADES EDUCATIVAS ESPECIALES DE PURRANQUE;0;10303
40428;ESCUELA ESPECIAL LENGUAJE ARBOLITO DEL SABER;0;10104
40429;LICEO TECNICO PROFESIONAL DE ADULTOS;0;1101
40430;JARDIN INFANTIL ALEXANDER FLEMING;0;5804
40431;ESCUELA ESPECIAL DE LENGUAJE TRENCITO;0;5801
40432;JARDÍN INFANTIL AKANKE;0;5804
40433;ESCUELA ESPECIAL ALMENAR;0;5804
40434;JARDIN INFANTIL AVANT GARDE;0;5801
40435;INSTITUTO DE ESTUDIOS IBERO CHILE;0;5801
40436;COLEGIO DE LAS ARTES Y LETRAS BETHEL DE QUILPUE;0;5801
40437;ESCUELA HOSPITALARIA RUKA CUMELEN;0;10208
40438;JARDIN INFANTIL Y SALA CUNA REINO DE PAPEL;0;10101
40444;ESCUELA ESPECIAL DE LENGUAJE SEMILLITAS DE ALERCE;0;10101
40445;ESCUELA ESPECIAL DE LENGUAJE VAINILLA;0;10101
40446;JARDIN INFANTIL AMIGOS POR SIEMPRE;0;10208
40447;CENTRO DE EDUCACION INTEGRADA DE ADULTOS AEK;0;10102
40450;COLEGIO ARTISTICO SANTA CECILIA II;0;10301
40451;ESCUELA ESPECIAL DE LENGUAJE CUNCUNITA;0;10101
40452;ESCUELA ESPECIAL DE LENGUAJE PAIHUEN;0;10301
40453;ESCUELA ESPECIAL DE LENGUAJE MANQUEHUE;0;10102
40454;ESCUELA ESPECIAL DE LENGUAJE MI GATITO MARTIN;0;10101
40455;COLEGIO PATAGONIA INSULAR;0;10201
40457;LICEO TECNICO PROFESIONAL PABLO NERUDA;0;10201
40458;ESCUELA DE LENGUAJE MOMENTOS PRECIOSOS;0;1101
40459;CENTRO EDUCACIONAL ALBORADA;0;10202
41003;SALA CUNA WINNI THE POOH 2 SPA;0;7101
41004;SALA CUNA Y JARDIN INFANTIL SMILE GARDEN;0;13123
41005;JARDIN INFANTIL Y SALA CUNA BIG HOUSE;0;13123
41006;SALA CUNA Y JARDIN INFANTIL CAPULLITOS;0;13108
41009;COLEGIO COSTA CORDILLERA;0;2101
41015;SALA CUNA Y JARDÍN INFANTIL SÚPER KIDS;0;13501
41016;SALA CUNA Y JARDIN INFANTIL CHILDREN`S WORLD;0;4101
41017;ESCUELA ESPECIAL DE LENGUAJE SANTINO;0;4101
41018;COLEGIO CONQUISTADORES COQUIMBO;0;4102
41024;ESCUELA ESPECIAL DE LENGUAJE CUMBRES DE HUEPIL;0;8312
41027;JARDIN INFANTIL PULMAHUE MONTESSORI;0;8301
41045;JARDIN INFANTIL Y SALA CUNA DUENDECITOS;0;13114
41049;COLEGIO RUKA KIMUN;0;14101
41053;SALA CUNA HOSPITAL PENCO LIRQUEN;0;8107
41057;SALA CUNA ENTREPEQUES;0;10209
41058;SALA CUNA Y JARDÍN INFANTIL ALERCE;0;13110
41062;SALA CUNA Y JARDIN INFANTIL PACHAKUTI;0;1101
41063;AULA HOSPITALARIA DE ARICA;0;15101
41069;SALA CUNA Y JARDÍN INFANTIL TARUCA;0;13123
41077;JARDÍN INFANTIL Y SALA CUNA QUICO;0;13126
41079;SALA CUNA Y JARDÍN INFANTIL PEQUEÑO DUMBITO;0;13123
41080;JARDÍN INFANTIL LOS EXPLORADORES;0;13114
41081;CENTRO VITAMINA MUJICA;0;6101
41092;JARDÍN INFANTIL TORTUGUITA MARINA;0;8110
41093;SALA CUNA BURBUJITAS DE MAR;0;8110
41099;COLEGIO DE JÓVENES Y ADULTOS OSSANDÓN;0;4102
41109;ESCUELA INTERNACIONAL DE LIDERES CORONEL SANTIAGO BUERAS Y AVARIA;0;13119
41113;SALA CUNA Y JARDÍN INFANTIL MIMO´S;0;11101
41117;LYCÉE FRÉDÉRIC MISTRAL;0;4101
41121;JARDÍN ALTO ORIENTE;0;2201
41124;COLEGIO PARTICULAR SUBVENCIONADO EDUARDO GALEANO;0;7101
41127;ESCUELA DE LENGUAJE AMANCAY;0;7101
41129;COLEGIO TALHUEN;0;7105
41130;SALA CUNA Y JARDÍN INFANTIL CELESTE;0;13109
41131;SALA CUNA Y JARDÍN INFANTIL WINNI THE POOH;0;7101
41132;SALA CUNA Y JARDIN INFANTIL RAYÜN;0;4102
41135;COLEGIO INSTITUTO DE CIENCIAS Y TECNOLOGÍA TALAGANTE;0;13601
41142;JARDÍN INFANTIL MONTT;0;13127
41143;SALA CUNA Y JARDÍN INFANTIL LAS CAMPANITAS;0;13125
41149;SALA CUNA Y JARDIN INFANTIL AMANCAY;0;10101
41152;CENTRO VITAMINA CONCHA Y TORO;0;13201
41153;CENTRO VITAMINA AHUMADA;0;13101
41155;CENTRO VITAMINA LA CONCEPCION;0;13123
41156;CENTRO VITAMINA CIUDAD SATELITE;0;13119
41157;CENTRO VITAMINA SANTA AMALIA;0;13110
41158;JARDÍN INFANTIL ANTILCO MONTESSORI;0;13130
41160;JARDIN INFANTIL Y SALA CUNA MANZANA VERDE;0;7101
41161;SALA CUNA Y JARDÍN INFANTIL OLITAS DE MAR;0;13126
41162;CENTRO VITAMINA NUEVA COSTANERA;0;13132
41163;CENTRO VITAMINA AMUNATEGUI;0;13101
41164;VITAMINA JOHN JACKSON;0;13113
41165;CENTRO VITAMINA SAZIE;0;13101
41166;CENTRO VITAMINA SUECIA;0;13120
41167;CENTRO VITAMINA FLOR DE AZUCENAS;0;13114
41169;CENTRO VITAMINA PASEO BULNES;0;13101
41170;CENTRO VITAMINA ALSACIA;0;13114
41172;SALA CUNA Y JARDÍN INFANTIL TOMMY`S GARDEN;0;13119
41173;CEIA LIBRE SER MISTRALIANO;0;4105
41175;JARDÍN INFANTIL Y SALA CUNA COLIBRÍ;0;13123
41176;CENTRO VITAMINA CONCEPCIÓN BARROS ARANA;0;8101
41177;CENTRO VITAMINA CONCEPCIÓN PLAZA DEL TRÉBOL;0;8110
41178;CENTRO VITAMINA CONCEPCIÓN COCHRANE;0;8101
41179;ESCUELA ESPECIAL DE LENGUAJE IWOKA;0;4301
41180;JARDÍN INFANTIL Y SALA CUNA KIMEN MONTESSORI;0;8102
41181;JARDÍN INFANTIL Y SALA CUNA FLOR DE PATAGONIA;0;11101
41183;JARDÍN INFANTIL Y SALA CUNA CLARILUZ;0;8101
41184;SALA CUNA Y JARDÍN INFANTIL MIS TRAVESURAS;0;8110
41194;JARDÍN INFANTIL Y SALA CUNA VALLE ENCANTADO;0;13122
41195;SALA CUNA Y JARDÍN INFANTIL AYLLÚ KIDS;0;13123
41198;ESCUELA DE PARVULOS Nº2493 JARDÍN INFANTIL LEHIBOU;0;13301
41202;SALA CUNA Y JARDÍN INFANTIL MI CASTILLO;0;14101
41206;JARDIN INFANTIL MY PLANET;0;13123
41207;JARDIN INFANTIL LOS REMOLINOS;0;13301
41208;CORPORACION EDUCACIONAL JAYDIE LIMITADA;0;2101
41212;SALA CUNA Y JARDÍN INFANTIL FANTASIA;0;13101
41228;SALA CUNA Y JARDÍN INFANTIL FANTASIA MUSICAL;0;13123
41237;JARDIN INFANTIL PEQUEÑOS HEROES;0;1101
41239;JARDIN INFANTIL PEQUEÑOS EXPLORADORES;0;6101
41240;JARDÍN INFANTIL Y SALA CUNA MI INFANCIA;0;13120
41241;SALA CUNA Y JARDÍN INFANTIL GREEN GARDEN;0;13124
41245;SALA CUNA LARA PINTA EL SOL;0;13302
41248;SALA CUNA Y JARDÍN INFANTIL MANZANITAS BABIES;0;8301
41251;SALA CUNA Y JARDIN INFANTIL HANSEL Y GRETEL;0;14101
41254;JARDIN INFANTIL SUEÑO AZUL Y SUS PEQUEÑITOS;0;4101
41257;JARDÍN INFANTIL TOPOLINO;0;13120
41261;SALA CUNA Y JARDÍN INFANTIL LOS DUENDECITOS;0;13115
41262;JARDÍN INFANTIL Y SALA CUNA ESPIGUITA;0;10301
41264;COLEGIO EL ROBLE;0;13120
41272;SALA CUNA PASO A PASO;0;13404
41273;JARDIN INFANTIL PUMANQUE;0;13114
41274;ESCUELA CARCEL CARLOS ALVEAL MUÑOZ;0;9202
41276;JARDIN INFANTIL Y SALA CUNA POLILLITA DEL DESIERTO;0;1101
41278;SALA CUNA Y JARDÍN INFANTIL RAINBOW;0;8101
41280;ESCUELA ESPECIAL DIFERENCIAL E INSTITUTO DE ESTIMULACIÓN TEMPRANA SAN MARCELINO;0;8301
41281;JARDIN INFANTIL Y SALA CUNA MI MUNDO CREATIVO;0;5102
41282;SALA CUNA Y JARDIN INFANTIL DIENTECITO DE LECHE;0;10101
41284;SALA CUNA Y JARDÍN INFANTIL DIENTECITO DE LECHE;0;10109
41285;JARDIN INFANTIL ARCOIRIS DEL HOSPITAL REGIONAL;0;6101
41287;JARDIN INFANTIL PEQUEÑO COLIBRI;0;6101
41288;SAL CUNA Y JARDIN INFANTIL GABRIELA MISTRAL;0;7301
41289;JARDÍN INFANTIL KIDS` HOME LTDA.;0;7101
41291;SALA CUNA Y JARDÍN INFANTIL ENTRENIÑOS;0;13102
41292;SALA CUNA Y JARDIN INFANTIL TRICAHUE LAS RASTRAS;0;7101
41293;JARDIN INFANTIL PULGARCITO 2;0;13111
41294;SALA CUNA Y JARDÍN INFANTIL ENTRENIÑOS;0;13102
41295;ESCUELA DEL CARIÑO IX;0;13130
41296;CENTRO VITAMINA QUILICURA;0;13125
41298;JARDIN INFANTIL PALOMITAS DE MAIZ;0;13124
41299;ESCUELA DE PARVULOS CALANDA;0;13124
41300;JARDIN INFANTIL CORDILLERA;0;13201
41301;JARDIN INFANTIL BURBUJITAS;0;13117
41303;JARDIN INFANTIL Y SALA CUNA MY GARDEN;0;13117
41306;JARDÍN INFANTIL Y SALA CUNA ALEXANDRIA;0;10301
41307;JARDIN INFANTIL SANTA MONICA;0;13501
41308;JARDIN INFANTIL ARBOL DE LOS SUEÑOS;0;13604
41311;SALA CUNA Y JARDIN INFANTIL HUELLAS;0;13114
41312;JARDÍN INFANTIL Y SALA CUNA PIN Y PON;0;7301
41313;SALA CUNA Y JARDÍN INFANTIL MY LITTLE STAR;0;13114
41315;SALA CUNA Y JARDIN INFANTIL TRICAHUE;0;7101
41317;JARDIN INFANTIL TREE HOUSE;0;9101
41319;CENTRO EDUCATIVO HOSPITAL DE LA FLORIDA;0;13110
41327;SALA CUNA Y JARDIN INFANTIL LOS RUILES;0;7101
41331;JARDÍN INFANTIL SÍMOLI;0;13114
41335;SALA CUNA Y JARDÍN INFANTIL KID`S PLACE;0;13130
41338;JARDIN INFANTIL Y SALA CUNA VITAMINA PLAZA DE VIÑA;0;5109
41339;SALA CUNA Y JARDIN INFANTIL KINETIN;0;14101
41341;SALA CUNA Y JARDÍN INFANTIL ENTRE PEQUES;0;7406
41342;SALA CUNA Y JARDÍN INFANTIL ECO HOUSE GARDEN;0;1101
41344;JARDIN INFANTIL Y SALA CUNA LA CASA DE LOS NIÑOS;0;13127
41346;JARDIN INFANTIL Y SALA CUNA RAYITO DE LUZ;0;10301
41348;JARDÍN INFANTIL SONRISAS DE PUERTO MONTT;0;10101
41349;AULA HOSPITALARIA HOSPITAL RANCAGUA;0;6101
41352;SALA CUNA NENITOS;0;13101
41355;JARDIN INFANTIL Y SALA CUNA PINTA PAPELES;0;13114
41356;JARDIN INFANTIL BALOO;0;5109
41357;COLEGIO CAMPOS DEL RANCO;0;14201
41358;SALA CUNA Y JARDÍN INFANTIL HAPPY PLACE;0;12101
41359;JARDIN INFANTIL MIS PEQUEÑOS PENSANTES;0;4101
41360;SALA CUNA Y JARDÍN INFANTIL AILIN CREACIONES;0;13118
41366;JARDIN INFANTIL SUNNY KIDS;0;13114
41367;SALA CUNA Y JARDÍN INFANTIL AMANCAY;0;13120
41374;COLEGIO DE ADULTOS RENACER;0;6113
41375;CENTRO DE EDUCACIÓN DE ADULTOS (C.E.I.A.),`INSTITUTO POPULAR AYSÉN`;0;11101
41376;JARDÍN INFANTIL MAR Y CIELO;0;12101
41377;JARDÍN INFANTIL PEQUEÑOS COLONOS;0;12201
41379;SALA CUNA Y JARDIN INFANTIL SOL Y LUNA;0;15101
41382;JARDIN INFANTIL Y SALA CUNA SAN FRANCISCO DE ASIS;0;1101
41383;SALA CUNA Y JARDIN INFANTIL PASITOS;0;5101
41384;SALA CUNA Y JARDIN INFANTIL ` EL ANGELITO`;0;6101
41385;ESCUELA ESPECIAL DE LENGUAJE EL ARRAYÁN;0;16101
41386;JARDÍN INFANTIL CREARE;0;9101
41396;SALA CUNA Y JARDIN INFANTIL HUMPTY DUMPTY;0;13114
41401;CENTRO VITAMINA DOS ORIENTE;0;5109
41404;JARDIN INFANTIL Y SALA CUNA MANUTARA;0;1101
41407;JARDIN INFANTIL Y SALA CUNA GRILLITO;0;5804
41416;SALA CUNA Y JARDÍN INFANTIL REPOLLITOS;0;13120
41417;ESCUELA HOSPITALARIA DE ANGOL;0;9201
41418;ESCUELA HOSPITALARIA DE VICTORIA;0;9211
41421;INSTITUTO PREMILITAR DE CHILE;0;13604
41422;SALA CUNA SEMILLITA;0;7301
41424;SALA CUNA Y JARDÍN INFANTIL MANITOS MÁGICAS;0;8101
41432;JARDIN  INFANTIL Y SALA CUNA EL LIMONERO;0;5303
41433;JARDIN INFANTIL Y SALA CUNA TERRA LUZ;0;5602
41435;SALA CUNA Y JARDÍN INFANTIL NUESTROS NIÑOS;0;13118
41436;JARDIN INFANTIL Y SALA CUNA TORNASOL;0;5801
41439;COLEGIO PATAGONIA PUERTO VARAS;0;10109
41442;SALA CUNA Y JARDIN INFANTIL CHARLIE BROWN ALVARES;0;5101
41443;SALA CUNA Y JARDÍN INFANTIL PUENTE MAGICO;0;13114
41444;ESCUELA ESPECIAL DE LENGUAJE NOTITAS MÁGICAS;0;4301
41448;JARDIN INFANTIL CRECER;0;6101
41451;SALA CUNA Y JARDÍN INFANTIL GIRASOL;0;12101
41452;SALA CUNA OVEJITAS PATAGÓNICAS;0;12401
41453;JARDÍN INFANTIL Y SALA CUNA TURRÓN;0;12101
41454;PLAYTIME;0;12101
41456;SALA CUNA Y JARDIN INFANTIL LITTLE BEE COLLEGE;0;13130
41458;CENTRO VITAMINA SUECIA;0;13120
41460;CENTRO VITAMINA PLAZA PUENTE ALTO;0;13201
41461;SALA CUNA Y JARDÍN INFANTIL LA CASA DEL ÁRBOL;0;12101
41465;SALA CUNA Y JARDIN INFANTIL APAPACHO;0;5301
41472;ESCUELA ESPECIAL DE LENGUAJE EL TRENCITO DE DORA;0;10307
41473;JARDIN INFANTIL Y SALA CUNA FROEN;0;5804
41477;SALA CUNA Y JARDÍN INFANTIL GUANTES DE SEDA;0;3301
41479;JARDIN INFANTIL GIRASOL;0;5101
41480;SALA CUNA LIMONADA;0;7101
41484;CENTRO VITAMINA PEÑALOLEN;0;13122
41485;CENTRO VITAMINA SANTA MARTA HUECHURABA;0;13107
41486;CENTRO VITAMINA  PAJARITOS;0;13119
41487;SALA CUNA Y JARDÍN INFANTIL DULCE AVENTURA;0;13119
41488;ESCUELA ESPECIAL SEMILLITAS DEL VALLE;0;13302
41495;JARDIN INFANTIL Y SALA CUNA NATGIO;0;5801
41496;JARDIN INFANTIL PARTICULAR PEQUEÑO PRINCIPE;0;5301
41497;JARDIN INFANTIL Y SALA CUNA KIPU;0;13123
41498;BARQUITO DE PAPEL SPA;0;10301
41503;ESCUELA ESPECIAL DE LENGUAJE EL UNIVERSO EN LA NUEZ;0;4102
41504;ESCUELA ESPECIAL DE LENGUAJE  ARCOÍRIS DE PALABRAS;0;4102
41505;JARDIN INFANTIL RUCALEM;0;1101
41506;SALA CUNA UMBRAL;0;13111
41510;COLEGIO EVERGREEN DE LA LIGUA;0;5401
41511;SALA CUNA Y JARDÍN INFANTIL ARROZ CON LECHE;0;13120
41513;SALA CUNA Y JARDÍN INFANTIL MANDARINO;0;13107
41514;CREARE 2;0;9101
41517;SALA CUNA MY LITTLE GARDEN;0;2101
41518;JARDIN INFANTIL PILLANCITO;0;1101
41521;ESCUELA ESPECIAL DE LENGUAJE PASAPALABRAS;0;16103
41525;SALA CUNA Y JARDIN CUCULI;0;1101
41528;SALA CUNA Y JARDÍN INFANTIL EL RINCÓN DE MATÍAS;0;5103
41529;ESCUELA DE LENGUAJE ALIWEN;0;7101
41530;JARDIN INFANTIL Y SALA CUNA GOLDEN GARDEN;0;4101
41531;SALA CUNA Y JARDIN INFANTIL THE BABY SCHOOL;0;8110
41532;SALA CUNA Y JARDÍN INFANTIL ZONA DE NIÑOS;0;13101
41533;CENTRO EDUCACIONAL INTEGRADO DE ADULTOS LATINOAMERICANO;0;14203
41534;SALA CUNA Y JARDÍN INFANTIL LOS NIDOS DE MANQUEHUE;0;13114
41535;CENTRO VITAMINA LOS TRAPENSES;0;13115
41536;SALA CUNA MI PEQUEÑO BEBE;0;13106
41537;ESCUELA ESPECIAL DE LENGUAJE  GRAN MOZART;0;4101
41538;ESCUELA ESPECIAL EL SOL;0;13104
41539;SALA CUNA Y JARDIN INFANTIL ACADEMY THE ROYAL GRANGE;0;16101
41541;JARDIN INFANTIL KID ARTS;0;4102
41544;ESCUELA ESPECIAL PORVENIR;0;13301
41547;JARDÍN INFANTIL Y SALA CUNA EUREKA MONTESSORI;0;5109
41549;JARDIN INFANTIL Y SALA CUNA MACAMAGUS;0;5103
41550;JARDÍN INFANTIL Y SALA CUNA MUNDO IDEAL;0;13123
41551;ESCUELA ESPECIAL DE LENGUAJE CLUSTER II TIRÚA;0;8207
41553;SALA CUNA Y JARDÍN INFANTIL LOS ANGELITOS;0;13119
41554;SALA CUNA Y JARDÍN INFANTIL CARACOL;0;13119
41556;COLEGIO RAYUN REÑACA;0;5109
41558;SALA CUNA Y JARDÍN INFANTIL KOALA;0;13127
41559;JARDIN INFANTIL MUSICAL PALOMILLAS;0;14101
41561;JARDIN INFANTIL BEGINNERS;0;13115
41586;VITAMINA NUEVA APOQUINDO;0;13114
41587;SALA CUNA Y JARDIN INFANTIL ANDALUÉ MONTESSORI-WALDORF;0;8108
41590;SALA CUNA MANITAS;0;8111
41595;JARDÍN INFANTIL PIUKEWEN;0;10201
41596;ESCUELA ESPECIAL INTEGRAL DE CARABINEROS;0;13113
41597;ESCUELA ESPECIAL DE LENGUAJE PUCALEN;0;13302
41600;CENTRO VITAMINA CLINICA SANTA MARIA;0;13123
41601;CENTRO VITAMINA PLAZA LAS LILAS;0;13123
41604;MY LITTLE SCHOOL;0;6106
41605;SALA CUNA Y JARDÍN INFANTIL TOMPATO;0;13601
41611;ESCUELA ESPECIAL DE LENGUAJE PALABRITAS SANTA MARÍA DE LOS ÁNGELES;0;8301
41612;ESCUELA ESPECIAL DE LENGUAJE PICHINTUN;0;5601
41615;JARDIN INFANTIL Y SALA CUNA GRANDES PEQUEÑOS;0;5101
41616;ESCUELA ESPECIAL DE LENGUAJE BOSQUE ENCANTADO;0;8102
41617;COLEGIO SAN FRANCISCO TECNICO PROFESIONAL;0;13114
41618;SALA CUNA Y JARDIN INFANTIL MI PEQUEÑO MUNDO;0;5802
41619;ESCUELA DE LENGUAJE PALABRITAS;0;7405
41620;CENTRO VITAMINA ESTORIL;0;13114
41621;SALA CUNA Y JARDIN INFANTIL PEQUEÑO MUNDO FELIZ;0;6310
41622;SALA CUNA Y JARDIN INFANTIL PEQUEÑO MUNDO FELIZ;0;6310
41623;JARDÍN INFANTIL PIUKEWEN;0;10210
41625;JARDIN INFANTIL IL GIARDINO;0;13113
41631;SALA CUNA Y JARDÍN INFANTIL UBUNTU;0;7101
41633;SALA CUNA Y JARDIN INFANTIL THE LITTLE PRINCE;0;4101
41635;ESCUELA ESPECIAL DE LENGUAJE AGUA SOL LAS RASTRAS;0;7101
41639;JARDIN INFANTIL Y SALA CUNA OSO YOGUI;0;5501
41642;JARDIN INFANTIL Y SALA CUNA  ABRACADABRA 2;0;5801
41647;ESCUELA DEL LENGUAJE RUKA AYELEN;0;9208
41649;ESCUELA HOSPITALARIA DE GALVARINO;0;9106
41650;CENTRO  VITAMINA EL LLANO;0;13130
41652;SALA CUNA Y JARDIN INFANTIL CHARLIE BROWN;0;5101
41653;JARDIN INFANTIL Y SALA CUNA SNOOPY;0;6301
41654;AULA HOSPITALARIA HOSPITAL CLÍNICO MAGALLANES;0;12101
41658;COLEGIO EINSTEIN;0;8102
41659;SALA CUNA Y JARDIN INFANTIL MORITA;0;7101
41661;JARDÍN INFANTIL Y SALA CUNA PERSONITAS;0;5804
41662;SALA CUNA Y JARDIN INFANTIL MUNDO DE COLORES;0;13109
41663;JARDIN INFANTIL ANDALUE;0;13114
41664;SALA CUNA Y JARDIN INFANTIL PELUSITAS PLAY AND LEARN HOUSE;0;4102
41667;SALA CUNA Y JARDIN INFANTIL GIRASOL;0;13501
41668;JARDIN INFANTIL Y SALA CUNA KIDS WAY;0;13115
41670;SALA CUNA Y JARDIN INFANTIL EL VERGEL;0;13123
41673;JARDIN INFANTIL  Y SALA CUNA MIS COLORES;0;5801
41674;SALA CUNA  Y JARDIN  INFANTIL APUMANQUITO;0;5502
41678;JARDIN INFANTIL LA MADRIGUERA;0;13123
41680;JARDÍN INFANTIL KURUF-KURAF;0;13125
41687;SALA CUNA Y JARDIN INFANTIL BOSQUE COLORES;0;13115
41688;CENTRO  VITAMINA LA FLORIDA;0;13110
41691;COLEGIO ALCÁZAR;0;14101
41694;CENTRO  VITAMINA CIUDAD EMPRESARIAL;0;13107
41695;ESCUELA HOSPITALARIA. JUNTOS FORJANDO EL MAÑANA;0;11201
41697;JARDÍN INFANTIL Y SALA CUNA SEMILLITAS DE ARAUCARIA;0;4101
41698;SALA CUNA Y JARDIN INFANTIL CANGURITO;0;13114
41699;CENTRO EDUCATIVO REMOLINO SPA;0;13125
41701;COLEGIO PATAGONIA;0;11101
41702;COLEGIO PRESTON SCHOOL;0;8112
41704;SALA CUNA Y JARDIN INFANTIL CHIRIMOYA ALEGRE;0;13120
